,h,s,v,num
324504,46,255,11,50
324518,48,255,13,50
325835,3,234,12,49
325836,14,158,21,49
325837,14,166,20,49
325838,14,237,14,49
325839,23,204,15,49
325840,21,138,24,49
325854,21,184,18,49
326015,35,174,19,49
326016,32,137,26,49
326039,8,127,22,49
327379,8,148,19,48
327380,0,90,17,48
327397,21,195,17,48
327529,30,232,11,48
328048,38,200,14,48
328086,45,170,18,48
328444,56,149,24,48
329505,2,255,18,47
329671,0,85,18,47
330120,56,143,25,47
331152,30,213,12,46
331153,23,170,18,46
331175,21,237,14,46
331259,45,180,17,46
331356,64,255,23,46
331643,60,191,16,46
331886,71,255,25,46
333014,6,255,14,45
333157,32,149,24,45
333158,0,128,12,45
333159,21,221,15,45
333172,48,144,23,45
333215,60,204,15,45
333591,45,219,14,45
334712,14,184,18,44
334713,8,216,13,44
334898,48,151,22,44
334909,0,96,16,44
334996,58,255,12,44
335442,56,170,21,44
336948,8,200,14,43
336949,16,153,25,43
336950,8,175,16,43
337151,50,255,12,43
337168,63,184,25,43
337169,62,188,23,43
337208,54,137,26,43
337981,62,210,17,43
338844,14,207,16,42
338891,48,158,21,42
338897,48,174,19,42
339662,62,206,21,42
341270,43,162,22,41
341403,6,255,15,41
341729,54,143,25,41
341783,62,181,24,41
342880,6,213,12,40
342881,14,138,24,40
342892,26,137,26,40
343072,46,147,26,40
343162,8,140,20,40
343187,54,162,22,40
343688,38,234,12,40
344366,65,255,26,40
345329,14,174,19,39
345330,16,174,22,39
345529,30,204,15,39
345532,39,162,22,39
345533,45,161,19,39
345543,0,102,15,39
345900,2,255,19,39
345993,48,166,20,39
345995,45,191,16,39
345996,54,255,14,39
346078,56,162,22,39
347422,6,111,23,38
348177,45,235,13,38
348318,54,155,23,38
348406,62,223,16,38
348424,56,198,18,38
348650,45,204,15,38
350004,8,134,21,37
350005,14,221,15,37
350006,16,147,26,37
350252,48,138,24,37
350312,26,179,20,37
350688,38,255,11,37
350970,58,182,21,37
351935,16,182,21,36
352134,38,153,25,36
352700,58,153,25,36
352765,62,238,15,36
353313,64,255,24,36
354391,66,255,26,36
354787,6,106,24,35
354788,26,170,21,35
355794,54,170,21,35
356967,25,255,12,34
357159,22,147,26,34
357166,37,167,26,34
357167,32,157,26,34
357175,39,255,10,34
357196,43,255,9,34
358153,62,173,25,34
359962,35,184,18,33
359963,30,219,14,33
359964,26,147,26,33
359965,30,161,19,33
359971,30,153,20,33
359972,34,162,22,33
359978,9,255,14,33
360472,46,174,22,33
360843,58,191,20,33
362240,18,167,26,32
362241,16,159,24,32
362283,6,255,16,32
362450,39,170,21,32
362492,66,243,22,32
362570,6,98,26,32
362571,6,116,22,32
363097,48,207,16,32
363595,62,198,18,32
364579,67,255,26,32
365398,26,143,25,31
365399,22,153,25,31
365400,6,196,13,31
365401,11,255,14,31
365402,18,188,23,31
365556,55,255,13,31
365595,26,155,23,31
365644,63,206,26,31
365699,46,159,24,31
366527,62,197,22,31
366528,58,174,22,31
366585,58,159,24,31
367837,8,117,24,30
368076,64,255,25,30
368077,25,255,13,30
368078,35,255,13,30
368100,22,182,21,30
368127,65,245,26,30
368712,54,223,16,30
368787,58,213,18,30
369315,54,210,17,30
370699,62,255,26,30
370765,72,255,26,30
371298,26,188,19,29
371299,16,213,18,29
371311,26,238,15,29
371312,26,223,16,29
371524,30,170,18,29
371541,16,225,17,29
372027,3,255,18,29
372076,4,255,17,29
372228,58,201,19,29
372458,51,163,25,29
372688,61,255,25,29
374001,22,213,18,28
374002,22,191,20,28
374003,25,255,11,28
374271,43,188,19,28
374384,26,149,24,28
374887,43,179,20,28
374888,54,198,18,28
374889,58,166,23,28
374890,56,210,17,28
375374,56,255,14,28
376636,61,255,24,28
377577,11,155,23,27
377578,16,201,19,27
377579,11,162,22,27
377580,12,255,15,27
377824,30,235,13,27
377941,16,239,16,27
377942,22,174,22,27
380651,6,150,17,26
380652,18,173,25,26
380888,56,223,16,26
380889,22,201,19,26
380894,46,153,25,26
381002,6,121,21,26
381592,48,237,14,26
381700,54,238,15,26
381987,48,221,15,26
384616,6,170,15,25
384617,6,182,14,25
384851,26,255,14,25
384852,26,210,17,25
384853,22,159,24,25
384854,35,207,16,25
384868,54,179,20,25
384920,8,187,15,25
385865,56,179,20,25
385866,63,214,25,25
385886,54,188,19,25
387735,16,191,20,24
387736,21,255,14,24
387737,11,179,20,24
388003,6,134,19,24
388724,51,157,26,24
388832,63,209,22,24
388833,39,188,19,24
389176,24,255,10,24
392250,6,159,16,23
392404,30,180,17,23
392476,58,239,16,23
392483,32,155,23,23
392494,22,255,15,23
392505,22,166,23,23
392800,43,170,21,23
393152,43,238,15,23
393254,35,255,12,23
393510,56,238,15,23
393511,53,167,26,23
395620,13,240,17,22
395621,13,255,16,22
395622,13,163,25,22
395882,39,179,20,22
395902,43,210,17,22
396013,35,221,15,22
396017,48,195,17,22
396051,63,230,20,22
396248,41,255,11,22
396650,43,223,16,22
396651,53,173,25,22
397230,60,194,25,22
397231,63,242,19,22
397468,56,188,19,22
398627,62,228,19,22
398872,58,255,15,22
400397,11,137,26,21
400398,3,255,19,21
400399,11,238,15,21
400655,43,157,26,21
400713,6,128,20,21
400774,18,197,22,21
401380,10,255,15,21
401383,48,184,18,21
401384,46,166,23,21
401508,39,210,17,21
402157,62,255,25,21
402405,60,202,24,21
403354,58,177,26,21
404409,3,216,13,20
