,h,s,v,num
3585,60,10,182,21396
3589,73,13,182,21383
3591,96,7,185,21380
3600,50,5,167,21367
3601,50,4,172,21364
3609,42,9,147,21348
3617,75,3,176,21325
3620,80,8,181,21320
3621,70,9,176,21319
3623,70,9,178,21309
3624,66,7,178,21307
3629,42,9,146,21292
3641,90,8,187,21263
3642,110,4,183,21258
3658,0,0,162,21224
3660,0,0,163,21217
3661,56,12,168,21215
3663,80,8,183,21213
3689,96,9,148,21151
3699,50,5,166,21135
3703,103,12,196,21119
3707,114,8,163,21111
3722,96,13,196,21093
3723,51,11,156,21092
3726,80,11,145,21086
3730,114,8,161,21079
3731,83,7,145,21076
3733,0,0,175,21073
3754,51,12,155,21025
3757,109,13,156,21018
3759,114,8,162,21017
3765,70,9,177,21007
3775,75,3,149,20987
3777,115,9,176,20982
3794,87,13,190,20958
3804,115,9,175,20942
3808,101,10,195,20933
3810,90,8,188,20928
3815,0,0,167,20918
3818,43,12,146,20913
3825,80,8,184,20903
3826,0,0,159,20894
3835,103,9,191,20879
3840,75,3,177,20873
3846,114,7,184,20863
3849,96,7,186,20855
3859,43,12,147,20837
3862,90,11,145,20830
3881,83,6,178,20794
3884,43,11,162,20791
3886,80,8,182,20790
3888,0,0,166,20784
3889,36,8,156,20783
3892,43,11,167,20776
3908,114,8,160,20743
3909,96,13,197,20741
3915,87,12,191,20727
3916,50,4,173,20721
3918,0,0,176,20720
3922,51,12,154,20713
3923,60,13,142,20709
3924,70,9,179,20709
3933,80,12,185,20687
3939,36,8,157,20671
3942,115,9,177,20669
3956,0,0,161,20636
3960,110,5,147,20623
3964,66,7,179,20613
3978,43,10,171,20590
3985,0,0,165,20577
3988,51,11,162,20575
3992,115,9,179,20563
3993,36,8,153,20559
4003,114,8,159,20545
4007,43,11,168,20540
4018,55,11,142,20519
4024,50,5,147,20510
4026,43,11,165,20506
4028,83,6,179,20505
4030,0,0,164,20502
4038,56,12,169,20492
4050,90,8,189,20465
4062,42,9,145,20439
4069,36,8,155,20425
4070,103,9,194,20421
4076,70,11,145,20410
4078,114,8,158,20400
4084,103,9,193,20393
4091,73,13,183,20379
4099,80,11,144,20356
4100,0,0,158,20354
4102,43,11,164,20350
4107,75,3,178,20344
4118,43,11,170,20323
4127,103,12,151,20314
4134,87,13,191,20303
4137,36,8,154,20289
4139,115,9,178,20283
4146,42,7,174,20266
4151,83,6,180,20264
4154,43,12,145,20254
4156,43,11,163,20252
4158,0,0,160,20252
4162,43,10,172,20242
4165,109,11,191,20239
4167,90,8,190,20238
4169,96,9,147,20231
4181,115,9,180,20206
4193,87,13,192,20176
4202,36,8,158,20152
4209,51,12,153,20144
4214,115,8,181,20137
4215,96,13,198,20136
4218,51,12,152,20134
4225,115,9,174,20118
4227,66,7,181,20106
4230,50,4,174,20102
4231,55,8,183,20100
4232,103,9,192,20099
4239,110,4,184,20091
4246,75,3,148,20085
4253,51,11,166,20069
4265,96,7,187,20038
4274,66,7,180,20025
4282,60,10,183,20009
4283,120,3,171,20009
4286,115,8,182,20003
4288,43,11,169,20002
4291,109,11,192,20002
4296,90,8,191,19988
4302,73,12,184,19980
4307,80,8,185,19975
4336,43,10,174,19927
4341,66,9,144,19914
4349,51,11,165,19898
4356,56,12,170,19882
4359,87,12,192,19875
4371,80,12,186,19859
4375,75,3,179,19848
4377,36,8,152,19847
4381,110,4,185,19844
4384,0,0,177,19839
4387,36,8,159,19831
4393,51,12,151,19811
4396,0,0,157,19806
4398,43,12,144,19803
4403,55,8,184,19790
4404,70,11,144,19787
4406,70,9,180,19785
4411,96,7,188,19776
4420,55,8,185,19749
4426,51,11,167,19737
4438,73,12,185,19719
4461,43,11,166,19675
4466,51,11,164,19667
4471,90,8,192,19661
4476,103,9,195,19657
4490,83,6,181,19623
4497,109,11,193,19610
4503,75,3,180,19592
4511,87,12,194,19583
4515,43,10,173,19578
4516,36,8,164,19577
4525,83,7,144,19557
4527,114,7,185,19552
4529,109,13,155,19551
4530,0,0,155,19542
4535,0,0,156,19535
4554,56,12,171,19505
4555,75,3,147,19502
4568,55,8,186,19482
4570,51,11,163,19480
4573,87,12,193,19473
4575,51,11,168,19472
4578,103,12,197,19468
4580,90,11,144,19466
4584,36,8,166,19455
4597,43,10,175,19435
4598,36,8,165,19430
4599,36,8,151,19428
4605,120,3,172,19418
4609,56,12,175,19406
4610,110,4,186,19402
4616,55,11,141,19388
4618,36,8,160,19387
4619,80,12,187,19385
4630,56,12,172,19367
4636,87,12,196,19357
4640,109,11,194,19355
4664,60,13,141,19310
4675,87,13,193,19292
4692,115,9,173,19268
4693,101,10,196,19261
4704,50,5,146,19241
4719,80,8,186,19215
4720,56,12,173,19212
4725,60,10,184,19210
4732,103,12,150,19192
4738,96,7,189,19181
4753,36,8,150,19134
4756,87,12,195,19133
4774,51,12,150,19108
4780,96,13,199,19104
4782,42,9,144,19103
4793,36,8,163,19088
4796,96,7,190,19081
4801,115,8,183,19071
4807,96,9,146,19062
4813,96,7,191,19056
4817,103,9,196,19040
4818,80,11,143,19039
4821,109,10,195,19031
4823,110,5,146,19028
4824,75,3,146,19026
4827,70,8,181,19019
4844,50,4,175,18981
4848,70,11,143,18973
4849,56,12,174,18973
4851,80,12,188,18970
4860,0,0,154,18957
4875,115,9,169,18927
4876,55,11,140,18925
4877,60,10,185,18917
4895,66,7,182,18870
4908,36,8,162,18838
4922,110,4,187,18817
4926,90,8,193,18812
4928,75,3,181,18809
4932,36,9,149,18801
4939,115,9,170,18787
4954,96,7,192,18757
4963,50,4,176,18734
4964,55,8,187,18732
4971,70,8,182,18701
4973,56,12,176,18691
4982,0,0,178,18676
4993,43,10,176,18657
4994,101,10,197,18655
5008,109,10,196,18626
5009,43,12,143,18621
5014,73,12,186,18612
5025,51,12,148,18598
5028,42,7,175,18596
5039,110,4,188,18568
5043,70,11,142,18562
5047,115,9,168,18558
5056,80,8,187,18548
5068,36,8,170,18526
5073,51,12,149,18508
5074,42,9,143,18505
5080,115,9,171,18498
5085,115,9,172,18492
5086,83,6,182,18491
5091,0,0,151,18477
5092,96,7,193,18475
5093,30,3,157,18473
5099,30,3,155,18463
5103,30,3,162,18451
5104,103,12,198,18449
5108,75,3,182,18445
5111,70,8,183,18440
5115,0,0,152,18437
5117,36,8,161,18435
5122,120,3,173,18427
5131,114,8,157,18418
5139,120,3,170,18409
5140,0,0,153,18407
5145,30,3,156,18398
5148,96,13,200,18396
5155,30,3,154,18388
5156,83,7,143,18387
5163,114,8,154,18376
5166,96,9,145,18372
5184,30,3,159,18345
5209,36,7,171,18312
5211,66,9,143,18310
5218,36,8,167,18303
5222,115,9,166,18297
5225,114,8,155,18293
5228,80,12,189,18287
5238,42,7,176,18272
5242,24,8,152,18268
5243,55,11,139,18265
5245,110,4,189,18262
5246,115,8,184,18262
5247,30,3,168,18261
5251,60,13,140,18253
5259,24,8,151,18242
5269,0,0,179,18218
5281,50,5,145,18200
5283,110,4,190,18199
5290,30,3,164,18194
5292,120,3,164,18190
5298,83,6,185,18174
5301,30,3,158,18171
5303,115,9,167,18167
5307,103,12,149,18159
5310,103,9,197,18148
5313,87,12,197,18146
5317,50,4,177,18141
5330,51,11,169,18122
5348,24,8,163,18092
5351,43,10,177,18088
5352,90,8,194,18088
5353,30,3,163,18087
5360,51,12,147,18079
5364,42,7,177,18073
5365,66,7,183,18068
5366,30,3,169,18065
5374,114,7,187,18046
5377,83,5,186,18039
5378,35,10,150,18038
5381,75,3,183,18036
5382,75,3,185,18036
5388,56,12,177,18023
5393,75,3,184,18020
5394,115,9,165,18020
5395,30,3,153,18020
5401,120,3,174,18011
5412,96,9,144,17997
5413,24,8,153,17997
5417,60,13,139,17992
5418,103,12,148,17988
